objID,RA,DEC,PGC,HUBBLE,TYPE
1237680046014922849,12.006292,8.297083,PGC  2818,.S..6*.,6.0
1237680046017151152,17.101888,8.348833,PGC  4046,.SBR2..,2.0
1237680046018396312,19.904912,8.172681,PGC  4769,.SBT3..,3.0
1237680064809926826,342.908708,-5.557306,PGC 69874,.SBT5P.,5.0
1237680065885044894,346.09775,-4.874389,PGC 70399,.S?....,-99.0
1237680065886879875,350.262125,-4.893806,PGC 71157,.SXS9..,9.0
1237680066413199786,326.219083,-3.619722,PGC 67287,.SBR4?.,4.0
1237680066417328356,335.651833,-4.12075,PGC 68691,.SXT4..,4.0
1237680066419228779,339.901042,-4.158972,PGC 69433,PSBR2..,2.0
1237680066423423013,349.5925,-4.41694,PGC 70999,.L..+P*,-0.7
1237680066956427423,340.768542,-3.787194,PGC 69571,.S?....,-99.0
1237680067497099384,349.50725,-3.696722,PGC 70989,.SB?...,-99.0
1237680067497164873,349.571667,-3.626667,PGC 71000,.S?....,-99.0
1237680069095981230,5.708375,24.152306,PGC  1462,,-99.0
1237680069097291845,9.016917,23.957889,PGC  2154,RLA.+P.,-1.0
1237680069097357428,9.215,23.990917,PGC  2202,.SAS2*/,2.0
1237680069097357429,9.218042,23.984972,PGC  2201,.LX..P*,-2.0
1237680069102010373,20.669083,23.170861,PGC  5010,,-99.0
1237680069635801131,13.126083,24.350583,PGC  3076,.SB?...,-99.0
1237680069636128968,14.025083,24.126889,PGC  3326,.S?....,-99.0
1237680069636718761,15.425602,24.057946,PGC  3680,.E.....,-5.0
1237680069637111829,16.3425,24.043139,PGC  3869,,-99.0
1237680069638750280,20.446652,23.780976,PGC  4951,.S?....,-99.0
1237680070169723184,5.822333,24.954361,PGC  1495,,-99.0
1237680070169985232,6.375167,24.811333,PGC  1594,.SB.4?.,4.0
1237680070172082450,11.734792,24.757278,PGC  2745,,-99.0
1237680070174114030,16.820446,24.509198,PGC  3968,.L?....,-99.0
1237680070174507056,17.722083,24.450472,PGC  4219,,-99.0
1237680070706594031,5.739384,25.212421,PGC  1472,,-99.0
1237680070708232395,9.857083,25.255861,PGC  2374,,-99.0
1237680070708887631,11.475625,25.264722,PGC  2680,.S?....,-99.0
1237680070710591625,15.773,24.972472,PGC  3752,.S..6*.,6.0
1237680071243595796,6.01333,25.66306,PGC  1524,.S?....,-99.0
1237680071243727174,6.476699,25.723657,PGC  1614,.S?....,-99.0
1237680071243792413,6.524792,25.719333,PGC  1625,.L?....,-99.0
1237680071243792418,6.52708,25.72222,PGC  1627,.S?....,-99.0
1237680071243792742,6.54025,25.660528,PGC  1628,,-99.0
1237680071244841052,9.272825,25.698991,PGC  2210,.E?....,-99.0
1237680071245037634,9.73975,25.638611,PGC  2327,.SAR1..,1.0
1237680071245037772,9.700083,25.717889,PGC  2316,,-99.0
1237680071245103230,9.873292,25.643389,PGC  2377,.E?....,-99.0
1237680071245365442,10.503625,25.56575,PGC  2514,,-99.0
1237680071245758643,11.61125,25.621278,PGC  2714,,-99.0
1237680071781318823,8.183409,26.118119,PGC  1981,,-99.0
1237680073391079688,11.016,26.206972,PGC  2621,.S?....,-99.0
1237680073391931472,13.131083,26.132222,PGC  3075,.SBS3..,3.0
1237680073394749487,20.244386,25.548619,PGC  4877,.I?....,-99.0
1237680073935356193,29.690833,24.644444,PGC  7470,.I..9*.,10.0
1237680073935552593,30.097375,24.580556,PGC  7603,.SBR3..,3.0
1237680073935552690,30.079417,24.473694,PGC  7594,.S?....,-99.0
1237680073935945869,31.02125,24.208333,PGC  7871,.I..9..,10.0
1237680073936077036,31.431792,24.234139,PGC  7984,.SB?...,-99.0
1237680074466197709,14.594583,26.865278,PGC  3482,.E+4*P.,-4.0
1237680074470850894,26.385417,25.521111,PGC  6451,.S..9*.,9.0
1237680074472226846,29.7,24.892472,PGC  7475,.SXT4..,4.0
1237680074472882317,31.292708,24.666278,PGC  7944,.I..9?.,10.0
1237680075001757876,11.236708,27.450444,PGC  2650,,-99.0
1237680075007393846,25.6135,26.143056,PGC  6293,.LB....,-2.0
1237680075009032387,29.625167,25.360111,PGC  7445,.SB?...,-99.0
1237680075009097750,29.789375,25.385722,PGC  7506,.SB.6*.,6.0
1237680075009687754,31.334708,25.105444,PGC  7962,.S?....,-99.0
1237680075538825383,11.827399,27.827657,PGC  2766,.SB?...,-99.0
1237680075542430150,21.017375,27.046333,PGC  5150,.I..9*.,10.0
1237680076075892785,12.25875,28.218056,PGC  2865,.S..6*.,6.0
1237680076083888156,32.5605,25.681583,PGC  8292,,-99.0
1237680090573504745,332.418417,13.635889,PGC 68181,.S?....,-99.0
1237680090573897993,333.443754,13.790763,PGC 68331,,-99.0
1237680090574028893,333.687417,13.8465,PGC 68384,.LA.-..,-3.0
1237680090574028897,333.69525,13.840806,PGC 68383,.LA.-..,-3.0
1237680090574684306,335.197167,14.234611,PGC 68613,.S..7*.,7.0
1237680090577764537,342.437,15.089194,PGC 69816,.I..9*.,10.0
1237680091110834447,333.41175,14.219083,PGC 68327,.SB.6?.,6.0
1237680091111162042,334.289417,14.498611,PGC 68491,,-99.0
1237680091647049994,331.819917,14.408583,PGC 68074,,-99.0
1237680092182020831,327.368333,14.231111,PGC 67421,.S..9..,9.0
1237680092185035048,334.353125,15.217083,PGC 68502,,-99.0
1237680092186870070,338.697078,15.949015,PGC 69212,.I..9*.,10.0
1237680092187459844,340.119167,16.010778,PGC 69460,.S?....,-99.0
1237680092719612312,328.948083,14.731083,PGC 67655,,-99.0
1237680092720463886,330.896426,15.106846,PGC 67948,.E.....,-5.0
1237680093256351872,328.596083,15.156833,PGC 67619,.S..2..,2.0
1237680094866505749,19.026708,1.567861,PGC  4586,.SX.3*.,3.0
1237680094867030108,20.191208,1.445222,PGC  4854,.SXS5..,5.0
1237680094867030187,20.283333,1.373333,PGC  4896,.SBS4*.,3.7
1237680094867554493,21.470458,1.508389,PGC  5316,.S..0..,0.0
1237680094868537467,23.742708,1.335861,PGC  5884,.S?....,-99.0
1237680095403180080,18.660588,1.829502,PGC  4486,.SB.2..,2.0
1237680095403245587,18.718667,1.917444,PGC  4493,.L...P*,-2.0
1237680095404097541,20.649187,1.890898,PGC  5006,.P...?.,99.0
1237680095939919945,18.289966,2.287774,PGC  4386,.L?....,-99.0
1237680095939985411,18.4297704,2.3714767,PGC  4422,.S?....,-99.0
1237680095941230619,21.287792,2.303111,PGC  5252,.S?....,-99.0
1237680097015824607,23.3275,3.070556,PGC  5794,.S..6*.,6.0
1237680097550204962,17.592997,3.519531,PGC  4178,.L.....,-2.0
1237680097552760883,23.426167,3.543222,PGC  5810,.SAS8*.,7.7
1237680099161473064,19.026708,1.567861,PGC  4586,.SX.3*.,3.0
1237680099161997415,20.191208,1.445222,PGC  4854,.SXS5..,5.0
1237680099161997491,20.283333,1.373333,PGC  4896,.SBS4*.,3.7
1237680099162521812,21.470458,1.508389,PGC  5316,.S..0..,0.0
1237680099163570280,23.742708,1.335861,PGC  5884,.S?....,-99.0
1237680099165863961,28.988125,1.285167,PGC  7217,.SBT4..,3.7
1237680099167174698,32.0840417,1.1842778,PGC  8157,.S?....,-99.0
1237680099167437003,32.594117,1.200866,PGC  8302,.I..9*.,10.0
1237680099168157713,34.2699167,1.2441944,PGC  8718,.L..+*.,-0.7
1237680099698212869,18.660588,1.829502,PGC  4486,.SB.2..,2.0
1237680099698212960,18.718667,1.917444,PGC  4493,.L...P*,-2.0
1237680099699064938,20.649187,1.890898,PGC  5006,.P...?.,99.0
1237680099704832153,33.908,1.661972,PGC  8635,.SB.4..,4.0
1237680099705028648,34.300114,1.705132,PGC  8725,,-99.0
1237680100234887247,18.289966,2.287774,PGC  4386,.L?....,-99.0
1237680100234952725,18.4297704,2.3714767,PGC  4422,.S?....,-99.0
1237680100236197920,21.287792,2.303111,PGC  5252,.S?....,-99.0
1237680100238950471,27.544676,2.310341,PGC  6751,.IBS9..,10.0
1237680100239802444,29.535667,2.0645,PGC  7420,.S..6*.,6.0
1237680100240850958,31.855336,2.116111,PGC  8096,.L?....,-99.0
1237680100240851030,31.892064,2.115187,PGC  8110,.L..-*.,-3.0
1237680100240851099,31.91575,2.149667,PGC  8117,.L..-*.,-3.0
1237680100240851100,31.90622,2.180685,PGC  8114,.L..-*.,-3.0
1237680100240851216,31.971167,2.167611,PGC  8128,.L...*.,-2.0
1237680100777197795,30.77175,2.61425,PGC  7812,.S..3*/,3.3
1237680100777263188,30.876667,2.566306,PGC  7834,,-99.0
1237680101310857341,23.3275,3.070556,PGC  5794,.S..6*.,6.0
1237680101313544335,29.527792,3.087583,PGC  7417,.SB.9P*,9.1
1237680101845172282,17.592997,3.519531,PGC  4178,.L.....,-2.0
1237680101850415270,29.51225,3.369778,PGC  7411,.I..9*.,10.0
1237680116347437134,356.043833,-6.169639,PGC 72252,.SBS5P*,5.0
1237680116879065101,343.92375,-5.495333,PGC 70025,.SBR3..,3.0
1237680116882997363,352.97025,-5.639139,PGC 71675,.S?....,-99.0
1237680116883718271,354.703592,-5.746672,PGC 72006,.SBS9*.,9.0
1237680117417181389,346.856917,-5.157056,PGC 70524,.S?....,-99.0
1237680117951234064,340.36225,-4.444722,PGC 69489,.LX.0*.,-2.0
1237680117955166226,349.34475,-4.727861,PGC 70948,.LAR+..,-1.0
1237680117955231749,349.505583,-4.650306,PGC 70986,PLAS+P.,-1.0
1237680117957197970,354.124442,-4.908738,PGC 71882,.SBR7..,7.0
1237680119026745487,344.509333,-3.769694,PGC 70127,PSAS4*P,4.0
1237680119026745491,344.532917,-3.788778,PGC 70130,.SBT6*P,6.0
1237680119026745530,344.530562,-3.810655,PGC 70133,PSBS8P.,8.0
1237680120636243995,7.989958,-8.344694,PGC  1953,.SBS7*.,7.3
1237680120637030476,9.807442,-8.394304,PGC  2353,.L?....,-99.0
1237680120637030477,9.796075,-8.399817,PGC  2351,.E?....,-99.0
1237680120637030478,9.792583,-8.397111,PGC  2350,.S?....,-99.0
1237680120639127563,14.59925,-8.40775,PGC  3486,PSBR1P?,1.0
1237680120642142393,21.62122,-8.135073,PGC  5348,.S?....,-99.0
1237680121173245986,8.266208,-8.114333,PGC  1996,.SBS8*.,8.0
1237680121175212292,12.84,-8.0225,PGC  2999,.SXS8?/,8.0
1237680121176260655,15.158547,-7.981054,PGC  3613,.SXT5..,5.0
1237680121180389445,24.777208,-7.512611,PGC  6110,.E.3...,-5.0
1237680121710247951,8.541026,-7.602237,PGC  2043,.E?....,-99.0
1237680121710247969,8.604682,-7.599595,PGC  2064,.L?....,-99.0
1237680121710248034,8.554917,-7.564833,PGC  2045,.S?....,-99.0
1237680121710444668,9.0365,-7.537278,PGC  2160,.SXS8?.,8.0
1237680121713000531,14.958708,-7.577972,PGC  3572,.SBS7..,7.0
1237680121713197087,15.39125,-7.58825,PGC  3671,.SXS8..,8.0
1237680121715097641,19.67987,-7.45147,PGC  4701,.S?....,-99.0
1237680121716605047,23.272083,-7.311417,PGC  5777,PSBT7..,6.5
1237680122246791191,7.745083,-7.215806,PGC  1886,.S?....,-99.0
1237680122248953880,12.75775,-7.056944,PGC  2980,.LXR-P.,-3.0
1237680122248953882,12.7675,-7.066667,PGC  2984,.SBT6P.,6.0
1237680122250264588,15.779583,-6.988361,PGC  3754,.SXS4P*,4.0
1237680122253344784,22.836458,-6.868056,PGC  5663,.E.4...,-5.0
1237680122253344789,22.903542,-6.89375,PGC  5679,.SAS1*$,1.0
1237680122788511758,18.903542,-6.587056,PGC  4547,.SBS5P?,5.0
1237680123321843761,10.868583,-6.34875,PGC  2598,.S..4./,3.5
1237680123323482194,14.535833,-6.249611,PGC  3472,.S?....,-99.0
1237680123324006482,15.77907,-6.323993,PGC  3753,.LB.0P*,-2.0
1237680123324203035,16.270333,-6.212389,PGC  3853,.SXT7..,7.0
1237680123324203138,16.286,-6.279306,PGC  3855,.SB.9?/,9.0
1237680123326496815,21.560125,-6.094139,PGC  5341,.SB.5*.,5.1
1237680189900390562,333.75582,-5.053332,PGC 68388,.LX.-..,-3.0
1237680189902028844,337.499167,-5.119889,PGC 68996,.SAR3?.,3.0
1237680190430183770,317.521208,-3.701722,PGC 66242,.SBT4*.,4.0
1237680190431232159,320.004292,-3.922139,PGC 66570,.S?....,-99.0
1237680190431232604,320.034786,-3.917616,PGC 66575,.S?....,-99.0
1237680190431298000,320.079792,-3.896028,PGC 66580,.S?....,-99.0
1237680190434246749,326.922917,-4.161556,PGC 67361,RSBS3P.,3.0
1237680190439424143,338.728089,-4.701132,PGC 69224,.IB.9./,10.0
1237680190439882819,339.787618,-4.760198,PGC 69415,.I..9*.,10.0
1237680190977015833,340.36225,-4.444722,PGC 69489,.LX.0*.,-2.0
1237680192048791587,335.913167,-3.431611,PGC 68743,.L..0..,-2.0
1237680192048857106,336.048208,-3.479528,PGC 68771,.SBS7*.,6.7
1237680240907059236,345.065792,-8.178778,PGC 70232,.S..8*.,8.0
1237680240909090979,349.7699,-8.485097,PGC 71047,.SAS3..,3.0
1237680240911581282,355.469333,-8.648194,PGC 72147,.S..3*/,3.0
1237680240918986844,12.6355,-8.651639,PGC  2938,.L..+..,-1.0
1237680240919117835,12.821797,-8.596831,PGC  2995,.L..-..,-3.0
1237680240919118001,12.845,-8.518417,PGC  3004,.SBT7..,7.0
1237680241435738283,326.164583333333,-6.69,PGC 67282,.S..6*/,6.0
1237680241452056762,3.75125,-8.16666666666667,PGC  1027,.SBS8..,8.0
1237680241454022664,8.266208,-8.114333,PGC  1996,.SBS8*.,8.0
1237680241455136790,10.893625,-8.1865,PGC  2603,.LXT0P?,-2.2
1237680241456709682,14.545542,-8.217,PGC  3475,.LXS-?.,-2.5
1237680241458675772,19.126477,-7.977137,PGC  4606,.E+....,-4.0
1237680241460445259,23.092958,-7.873194,PGC  5735,.S?....,-99.0
1237680241460445260,23.085375,-7.859556,PGC  5732,.SAS3*.,3.0
1237680241978376328,339.556333,-7.034778,PGC 69375,.S..1P*,1.0
1237680241980407992,344.172417,-7.379056,PGC 70080,.SAT6P?,6.0
1237680241982832655,349.724417,-7.580444,PGC 71029,.L..-./,-3.0
1237680241990697022,7.80875,-7.840778,PGC  1908,.SAR3*.,3.0
1237680241993973829,15.39125,-7.58825,PGC  3671,.SXS8..,8.0
1237680241994956828,17.654167,-7.620944,PGC  4194,.LBS0*.,-2.0
1237680241995022364,17.80208,-7.54833,PGC  4249,.SA.5*.,5.0
1237680241997578341,23.773667,-7.340306,PGC  5897,.SAT3..,3.0
1237680242525732908,3.685708,-7.345083,PGC   983,.L..-P.,-3.0
1237680242527240215,7.116083,-7.390417,PGC  1751,.S..3*/,3.0
1237680242530058245,13.5665,-7.235472,PGC  3195,PSBT3..,3.0
1237680242530123895,13.759792,-7.333083,PGC  3250,.S..6*/,6.0
1237680242533924888,22.448375,-6.980056,PGC  5581,.S..3*/,3.0
1237680242534252558,23.217,-7.031833,PGC  5766,.E+..P*,-4.0
1237680242534449229,23.684022,-7.01914,PGC  5870,.IB.9*/,10.0
1237680243043598541,320.065209,-4.876542,PGC 66578,.L..-P*,-3.0
1237680243055001853,346.227667,-6.539667,PGC 70421,.S?....,-99.0
1237680243061751930,1.744875,-6.954111,PGC   538,.SXS8*.,8.3
1237680243066535978,12.701875,-6.885694,PGC  2959,.L..../,-2.0
1237680243067715595,15.342083,-6.884278,PGC  3665,.SAS1*.,1.0
1237680243067715644,15.461458,-6.799806,PGC  3687,.LA.-..,-3.0
1237680243069288549,19.029208,-6.722556,PGC  4588,.S..3*.,3.0
1237680243589054612,339.7383333,-5.8531389,PGC 69404,.SXS8?.,7.6
1237680243595608083,354.702708,-6.517861,PGC 72001,.SAS5..,5.0
1237680243598622767,1.68666666666667,-6.63722222222222,PGC   510,.RING.A,-2.0
1237680243598622769,1.68333333333333,-6.63527777777778,PGC   509,.RING.B,10.0
1237680243604783150,15.841167,-6.339222,PGC  3768,.SBR0*.,0.0
1237680243604783264,15.77907,-6.323993,PGC  3753,.LB.0P*,-2.0
1237680243609108484,25.712583,-6.14425,PGC  6310,.SB?...,-99.0
1237680245191672083,331.196625,15.793806,PGC 67994,.S..4..,4.0
1237680245191868529,331.64675,16.055361,PGC 68046,.S?....,-99.0
1237680245192917309,334.111792,16.471444,PGC 68468,.S?....,-99.0
1237680245194227741,337.122908,16.783138,PGC 68944,.L.....,-2.0
1237680245197176885,344.130667,17.784444,PGC 70064,.S..1..,1.0
1237680245198487603,347.264208,18.177194,PGC 70569,.SBS7..,6.5
1237680245200453741,352.020129,18.531165,PGC 71519,.S?....,-99.0
1237680245727691217,329.123458,15.946306,PGC 67678,.S?....,-99.0
1237680245736210510,349.3065,18.708167,PGC 70934,.E.1.*.,-5.0
1237680245736210514,349.299792,18.701278,PGC 70933,.L..0P.,-2.0
1237680245736210515,349.31325,18.711889,PGC 70936,.L?....,-99.0
1237680245736210782,349.334417,18.734722,PGC 70943,.S?....,-99.0
1237680245736603788,350.201917,18.905222,PGC 71144,.S?....,-99.0
1237680245739946033,358.315167,19.391778,PGC 72749,.S..6*.,6.0
1237680245742567465,4.5775,19.393056,PGC  1186,.SB.6?.,6.0
1237680245742632973,4.750333,19.397861,PGC  1238,.S..1..,1.0
1237680246265545169,331.401332,16.721704,PGC 68011,.S?....,-99.0
1237680246265610281,331.420375,16.78525,PGC 68014,.L...*.,-2.0
1237680246266003689,332.460667,16.893222,PGC 68188,.SB?...,-99.0
1237680246270918822,344.112375,18.704861,PGC 70063,.SB?...,-99.0
1237680246271836220,346.300833,18.868056,PGC 70426,.I..9*.,10.0
1237680246271901876,346.440042,18.9855,PGC 70447,.I..9*.,10.0
1237680246274392106,352.406833,19.379833,PGC 71583,.SB?...,-99.0
1237680246279569603,4.998708,20.004972,PGC  1286,.SB?...,-99.0
1237680246808248516,345.074083,19.125972,PGC 70228,.S..6*.,6.0
1237680246813491225,357.766542,20.150417,PGC 72615,RSAT3..,3.0
1237680246813491360,357.853667,20.111833,PGC 72638,.SBS1..,1.0
1237680246813491363,357.843932,20.096517,PGC 72635,.S..0$.,0.0
1237680246814474422,0.233458,20.338,PGC    70,.S..6*.,6.0
1237680246815064097,1.5813389,20.2029144,PGC   473,,-99.0
1237680246816768137,5.815667,20.266417,PGC  1502,.I..9*.,10.0
1237680246817030279,6.36975,20.23775,PGC  1591,.SX.7..,7.0
1237680247339745731,332.260667,17.838639,PGC 68143,,-99.0
1237680247340073120,333.00317,17.90267,PGC 68265,.I..9*.,10.0
1237680247344005277,342.33475,19.289,PGC 69794,.S..3..,3.0
1237680247347019937,349.605833,20.163611,PGC 71002,,-99.0
1237680247348265193,352.727458,20.250833,PGC 71636,.S..4..,4.0
1237680247348789486,353.92925,20.289056,PGC 71838,.S?....,-99.0
1237680247349313556,355.162375,20.441222,PGC 72086,.S..3..,3.0
1237680247350362338,357.827717,20.577918,PGC 72631,.S..1*.,-99.0
1237680247350427660,357.861677,20.586075,PGC 72639,.S?....,-99.0
1237680247351214114,359.85625,20.749861,PGC 73163,.S.....,-99.0
1237680247351672957,0.995458,20.752333,PGC   279,.SA.4*/,4.0
1237680247875764315,330.171833,17.738056,PGC 67823,.SXR3..,3.0
1237680247876026625,330.719233,17.903042,PGC 67918,.S?....,-99.0
1237680247878778945,337.263417,19.100472,PGC 68968,.S?....,-99.0
1237680247879565419,339.194167,19.382333,PGC 69305,.L.....,-2.0
1237680247881990259,344.915,20.143889,PGC 70199,.S?....,-99.0
1237680247884480697,351.001833,20.6845,PGC 71333,.S..3..,3.0
1237680249487491135,30.887,26.307222,PGC  7837,.S..0..,0.0
1237680249487491304,30.921083,26.276917,PGC  7843,,-99.0
1237680249488015676,32.237,26.035722,PGC  8198,.S..6*.,6.0
1237680249489457213,35.730667,25.30975,PGC  9047,,-99.0
1237680249489719665,36.420042,24.965,PGC  9219,,-99.0
1237680249489850462,36.725707,25.032708,PGC  9309,.S?....,-99.0
1237680250022789154,26.977167,27.432778,PGC  6595,.SBS6..,6.0
1237680250026393656,35.966417,25.542056,PGC  9099,.S?....,-99.0
1237680250026459179,36.175625,25.561083,PGC  9143,.SBT3..,3.0
1237680250026459248,36.181083,25.532361,PGC  9147,.SB?...,-99.0
1237680250026852598,37.226208,25.344306,PGC  9440,.S?....,-99.0
1237680250026983528,37.475167,25.256361,PGC  9510,.S..6*.,6.0
1237680250027311321,38.226208,25.09325,PGC  9703,.S?....,-99.0
1237680250559529032,26.853542,27.88575,PGC  6570,.LA....,-2.0
1237680250559856668,27.558417,27.645667,PGC  6759,.S..3./,3.0
1237680250561429604,31.613125,27.0335,PGC  8035,.S..6*.,6.0
1237680250562478327,34.153458,26.346167,PGC  8695,,-99.0
1237680250563330270,36.25075,26.049,PGC  9170,,-99.0
1237680250564116754,38.309667,25.506111,PGC  9725,.S..6*.,6.0
1237680251095482612,24.630542,28.723528,PGC  6074,.S..6*.,6.0
1237680251100004370,35.884096,26.511528,PGC  9079,.L.....,-2.0
1237680251100397930,36.92675,26.22625,PGC  9366,.S?....,-99.0
1237680251633008722,26.340542,28.721917,PGC  6443,.S..8*.,8.0
1237680251633074221,26.422,28.805528,PGC  6459,.S..6*.,6.0
1237680251633205283,26.74125,28.756139,PGC  6544,.L?....,-99.0
1237680251634909405,31.133333,27.926667,PGC  7902,.SB.8..,8.0
1237680251637006505,36.39375,26.73861,PGC  9212,.S..3..,3.0
1237680251637268505,36.94325,26.589472,PGC  9367,.SBS3..,3.0
1237680252170600794,28.341667,28.99475,PGC  7005,,-99.0
1237680252172697665,33.515042,27.877167,PGC  8557,.E.....,-5.0
1237680252173615197,35.880958,27.323333,PGC  9076,,-99.0
1237680252173680710,36.023222,27.342393,PGC  9112,.E.....,-5.0
1237680252173877443,36.569458,27.212111,PGC  9267,.S..2..,2.0
1237680262391726093,4.711121,-8.458759,PGC  1223,PSBR0?.,0.0
1237680262392119385,5.641167,-8.486389,PGC  1451,RL..+?/,-1.0
1237680262392184915,5.816833,-8.490389,PGC  1496,.SBT6..,6.0
1237680262393167892,7.989958,-8.344694,PGC  1953,.SBS7*.,7.3
1237680262393430048,8.694833,-8.396444,PGC  2081,.SXT4..,4.0
1237680262927024181,1.166208,-8.100389,PGC   320,.LAR-?.,-3.0
1237680262930104348,8.266208,-8.114333,PGC  1996,.SBS8*.,8.0
1237680263456817325,344.871669,-7.054763,PGC 70186,PLXS+?.,-1.0
1237680263457276084,345.932542,-7.224972,PGC 70370,.I?....,-99.0
1237680263467106376,8.541026,-7.602237,PGC  2043,.E?....,-99.0
1237680263467106387,8.554917,-7.564833,PGC  2045,.S?....,-99.0
1237680263467171887,8.604682,-7.599595,PGC  2064,.L?....,-99.0
1237680263988248659,332.393375,-6.114278,PGC 68177,.SXR6*.,6.0
1237680264000831679,1.272375,-7.093417,PGC   312,.SBR3*.,3.0
1237680264001880076,3.627667,-7.167444,PGC   967,.SBT4..,4.0
1237680264001945770,3.781958,-7.106722,PGC  1011,.SBR1?.,1.0
1237680264003649564,7.745083,-7.215806,PGC  1886,.S?....,-99.0
1237680264524267523,330.359417,-5.432778,PGC 67848,.LA.-?.,-3.0
1237680264539078690,4.376542,-6.824611,PGC  1149,.SBS4..,4.0
1237680265072279680,356.043833,-6.169639,PGC 72252,.SBS5P*,5.0
1237680265074049113,0.036,-6.374,PGC    12,.S..1P?,1.0
1237680265075097619,2.528292,-6.321167,PGC   714,.SXS9..,9.0
1237680265075818557,4.101417,-6.321917,PGC  1083,.L...P?,-2.0
1237680265075884063,4.273292,-6.372417,PGC  1126,.SXS6..,6.0
1237680265076211771,5.000208,-6.333917,PGC  1288,.SBS2P?,1.5
1237680266665328653,328.596083,15.156833,PGC 67619,.S..2..,2.0
1237680266668540013,336.132116,16.588164,PGC 68786,.SB.1..,1.0
